city_name,clouds,date,dew_point,dt,feels_like,humidity,pressure,rain_1h,rain_3h,snow_1h,sunrise,sunset,temp,uvi,visibility,weather_description,weather_icon,weather_id,weather_main,wind_deg,wind_gust,wind_speed
Shanghai,75,2023-06-24,18.27,1687586400,22.61,78,1006,3.3,NA,NA,1687553461,1687604499,22.29,NA,4000,shower rain,09d,521,Rain,158,NA,5.81
Shanghai,0,2023-06-25,23.61,1687672800,32.78,74,1005,0.66,NA,NA,1687639876,1687690908,28.7,NA,10000,light rain,10d,500,Rain,180,NA,5
Shanghai,20,2023-06-26,26.57,1687759200,35.76,88,1006,0.27,NA,NA,1687726293,1687777315,28.76,NA,10000,light rain,10d,500,Rain,250,NA,5
Shanghai,0,2023-06-27,30.08,1687845600,39.33,88,1008,NA,NA,NA,1687812710,1687863721,32.33,NA,10000,clear sky,01d,800,Clear,190,NA,6
Shanghai,0,2023-06-28,33.18,1687932000,42.07,90,1006,NA,NA,NA,1687899129,1687950126,35.07,NA,10000,clear sky,01d,800,Clear,180,NA,5
Shanghai,0,2023-06-29,33.12,1688018400,42.21,89,1001,NA,NA,NA,1687985549,1688036529,35.21,NA,10000,clear sky,01d,800,Clear,220,NA,6
Shanghai,20,2023-06-30,25.58,1688104800,35.1,82,1002,0.43,NA,NA,1688071970,1688122931,28.97,NA,10000,light intensity shower rain,09d,520,Rain,280,NA,4
Guangzhou,48,2023-06-01,26.78,1685599200,40.77,67,1002,0.34,NA,NA,1685569273,1685617711,33.77,NA,NA,light rain,10d,500,Rain,63,NA,0.44
Guangzhou,49,2023-06-02,27.22,1685685600,42.35,63,1004,0.28,NA,NA,1685655665,1685704136,35.35,NA,NA,light rain,10d,500,Rain,11,NA,0.72
Guangzhou,82,2023-06-03,26.73,1685772000,42.71,60,1007,NA,NA,NA,1685742058,1685790562,35.71,NA,NA,broken clouds,04d,803,Clouds,135,NA,1.46
Guangzhou,60,2023-06-04,25.74,1685858400,40.21,65,1007,NA,NA,NA,1685828452,1685876987,33.21,NA,NA,broken clouds,04d,803,Clouds,158,NA,3.33
Guangzhou,69,2023-06-05,25.24,1685944800,38.89,68,1007,0.28,NA,NA,1685914848,1685963411,31.89,NA,NA,light rain,10d,500,Rain,136,NA,2.9
Guangzhou,99,2023-06-06,25.76,1686031200,33.62,87,1007,0.43,NA,NA,1686001244,1686049835,28.13,NA,NA,light rain,10d,500,Rain,118,NA,3.82
Guangzhou,100,2023-06-07,25.74,1686117600,36.34,80,1008,4,NA,NA,1686087642,1686136258,29.56,NA,NA,moderate rain,10d,501,Rain,151,NA,3.54
Guangzhou,70,2023-06-08,25.8,1686204000,37.29,77,1006,0.54,NA,NA,1686174040,1686222681,30.29,NA,NA,light rain,10d,500,Rain,170,NA,3.28
Guangzhou,93,2023-06-09,25.72,1686290400,36.98,78,1003,1.34,NA,NA,1686260440,1686309104,29.98,NA,NA,moderate rain,10d,501,Rain,174,NA,3.49
Guangzhou,99,2023-06-10,26.26,1686376800,40.49,66,1001,NA,NA,NA,1686346841,1686395525,33.49,NA,NA,overcast clouds,04d,804,Clouds,350,NA,1.58
Guangzhou,48,2023-06-11,25.09,1686463200,41.26,59,1001,NA,NA,NA,1686433242,1686481946,34.26,NA,NA,scattered clouds,03d,802,Clouds,71,NA,2.28
Guangzhou,94,2023-06-12,24.86,1686549600,42.61,54,1001,NA,NA,NA,1686519645,1686568367,35.61,NA,NA,overcast clouds,04d,804,Clouds,38,NA,2.58
Guangzhou,73,2023-06-13,25.44,1686636000,41.33,60,1001,NA,NA,NA,1686606049,1686654786,34.33,NA,NA,broken clouds,04d,803,Clouds,276,NA,1.42
Guangzhou,66,2023-06-14,25.84,1686722400,36.64,80,1004,4.98,NA,NA,1686692453,1686741205,29.66,NA,NA,heavy intensity rain,10d,502,Rain,325,NA,2.94
Guangzhou,99,2023-06-15,25.08,1686808800,37.04,73,1005,0.13,NA,NA,1686778859,1686827623,30.47,NA,NA,light rain,10d,500,Rain,34,NA,1.8
Guangzhou,98,2023-06-16,25.92,1686895200,37.41,77,1006,0.83,NA,NA,1686865266,1686914041,30.41,NA,NA,light rain,10d,500,Rain,179,NA,3.27
Guangzhou,100,2023-06-17,25.98,1686981600,34.7,86,1009,1.22,NA,NA,1686951673,1687000458,28.55,NA,NA,moderate rain,10d,501,Rain,164,NA,3.59
Guangzhou,100,2023-06-18,25.09,1687068000,32.87,84,1008,0.95,NA,NA,1687038081,1687086873,28.05,NA,NA,light rain,10d,500,Rain,170,NA,3.54
Guangzhou,88,2023-06-19,25.95,1687154400,37.9,75,1006,1.81,NA,NA,1687124491,1687173289,30.9,NA,NA,moderate rain,10d,501,Rain,182,NA,4.51
Guangzhou,42,2023-06-20,26.82,1687240800,40.03,70,1005,NA,NA,NA,1687210901,1687259703,33.03,NA,NA,scattered clouds,03d,802,Clouds,174,NA,3.62
Guangzhou,96,2023-06-21,25.8,1687327200,41.12,62,1006,NA,NA,NA,1687297312,1687346116,34.12,NA,NA,overcast clouds,04d,804,Clouds,188,NA,2.93
Guangzhou,100,2023-06-22,26.29,1687413600,39.73,69,1005,1.04,NA,NA,1687383724,1687432529,32.73,NA,NA,moderate rain,10d,501,Rain,186,NA,3.93
Guangzhou,100,2023-06-23,24.78,1687500000,31.6,85,1006,1.17,NA,NA,1687470137,1687518940,27.53,NA,NA,moderate rain,10d,501,Rain,165,NA,3.32
Guangzhou,100,2023-06-24,25.53,1687586400,34.15,84,1006,1.53,NA,NA,1687556550,1687605351,28.5,NA,NA,moderate rain,10d,501,Rain,167,NA,4.35
Guangzhou,100,2023-06-25,25.72,1687672800,38.38,72,1007,0.11,NA,NA,1687642965,1687691760,31.38,NA,NA,light rain,10d,500,Rain,158,NA,4.08
Guangzhou,78,2023-06-26,26.25,1687759200,39.18,71,1008,0.11,NA,NA,1687729380,1687778169,32.18,NA,NA,light rain,10d,500,Rain,151,NA,1.77
Guangzhou,47,2023-06-27,26.17,1687845600,40.67,65,1008,NA,NA,NA,1687815796,1687864577,33.67,NA,NA,scattered clouds,03d,802,Clouds,144,NA,1.77
Guangzhou,99,2023-06-28,27.74,1687932000,39.53,76,1009,NA,NA,NA,1687902213,1687950984,32.53,NA,NA,overcast clouds,04d,804,Clouds,166,NA,2.45
Guangzhou,63,2023-06-29,26.41,1688018400,41.48,63,1005,0.16,NA,NA,1687988630,1688037389,34.48,NA,NA,light rain,10d,500,Rain,227,NA,1.87
Guangzhou,100,2023-06-30,26.4,1688104800,40.11,68,1004,1.25,NA,NA,1688075048,1688123794,33.11,NA,NA,moderate rain,10d,501,Rain,192,NA,2.55
Beijing,38,2023-06-01,10.67,1685599200,29.38,29,999,NA,NA,NA,1685566110,1685619370,30.74,NA,NA,scattered clouds,03d,802,Clouds,279,NA,4.84
Beijing,14,2023-06-02,7.95,1685685600,28.55,25,1008,NA,NA,NA,1685652484,1685705814,30.13,NA,NA,few clouds,02d,801,Clouds,240,NA,0.19
Beijing,91,2023-06-03,10.46,1685772000,31.5,25,1009,NA,NA,NA,1685738860,1685792256,33.11,NA,NA,overcast clouds,04d,804,Clouds,207,NA,1.18
Beijing,100,2023-06-04,7.36,1685858400,30.5,21,1008,NA,NA,NA,1685825239,1685878697,32.48,NA,NA,overcast clouds,04d,804,Clouds,332,NA,0.81
Beijing,42,2023-06-05,10.34,1685944800,34.47,21,1003,NA,NA,NA,1685911619,1685965137,36.11,NA,NA,scattered clouds,03d,802,Clouds,251,NA,2.31
Beijing,0,2023-06-06,5.58,1686031200,32.81,16,1003,NA,NA,NA,1685998001,1686051575,35.16,NA,NA,clear sky,01d,800,Clear,263,NA,1.44
Beijing,87,2023-06-07,9.04,1686117600,36.52,17,997,NA,NA,NA,1686084385,1686138012,38.39,NA,NA,overcast clouds,04d,804,Clouds,298,NA,4.63
Beijing,61,2023-06-08,3.04,1686204000,31.89,14,1000,NA,NA,NA,1686170770,1686224448,34.35,NA,NA,broken clouds,04d,803,Clouds,266,NA,3.11
Beijing,41,2023-06-09,3.75,1686290400,30.59,16,999,NA,NA,NA,1686257158,1686310882,32.86,NA,NA,scattered clouds,03d,802,Clouds,331,NA,5.41
Beijing,66,2023-06-10,8.5,1686376800,28.57,26,1002,NA,NA,NA,1686343547,1686397315,30.09,NA,NA,broken clouds,04d,803,Clouds,18,NA,3.26
Beijing,35,2023-06-11,11.69,1686463200,28.66,33,1004,NA,NA,NA,1686429939,1686483746,29.66,NA,NA,scattered clouds,03d,802,Clouds,119,NA,0.6
Beijing,45,2023-06-12,10.32,1686549600,28.99,29,1004,NA,NA,NA,1686516332,1686570176,30.33,NA,NA,scattered clouds,03d,802,Clouds,350,NA,2.28
Beijing,3,2023-06-13,12.03,1686636000,32.31,27,1004,NA,NA,NA,1686602727,1686656604,33.6,NA,NA,clear sky,01d,800,Clear,16,NA,2.19
Beijing,52,2023-06-14,14.39,1686722400,36.01,27,1003,NA,NA,NA,1686689124,1686743031,36.38,NA,NA,broken clouds,04d,803,Clouds,193,NA,2.71
Beijing,1,2023-06-15,15.93,1686808800,38.81,27,1003,NA,NA,NA,1686775523,1686829456,38.2,NA,NA,clear sky,01d,800,Clear,193,NA,2.86
Beijing,34,2023-06-16,14.23,1686895200,39.99,22,1006,NA,NA,NA,1686861924,1686915879,39.98,NA,NA,scattered clouds,03d,802,Clouds,206,NA,5.06
Beijing,47,2023-06-17,16.49,1686981600,40.73,26,1006,NA,NA,NA,1686948327,1687002300,39.57,NA,NA,scattered clouds,03d,802,Clouds,138,NA,3.44
Beijing,96,2023-06-18,18.91,1687068000,37.92,37,1005,NA,NA,NA,1687034731,1687088720,35.88,NA,NA,overcast clouds,04d,804,Clouds,167,NA,2.83
Beijing,99,2023-06-19,19.06,1687154400,24.58,73,1003,0.3,NA,NA,1687121137,1687175138,24.2,NA,NA,light rain,10d,500,Rain,226,NA,3
Beijing,34,2023-06-20,17.76,1687240800,34.55,39,1001,NA,NA,NA,1687207545,1687261555,33.62,NA,NA,scattered clouds,03d,802,Clouds,345,NA,1.49
Beijing,0,2023-06-21,9.45,1687327200,37.14,17,1003,NA,NA,NA,1687293955,1687347969,38.9,NA,NA,clear sky,01d,800,Clear,345,NA,1.61
Beijing,16,2023-06-22,11.62,1687413600,40.65,17,1003,NA,NA,NA,1687380367,1687434382,41.62,NA,NA,few clouds,02d,801,Clouds,211,NA,3.51
Beijing,14,2023-06-23,15.5,1687500000,41.46,23,1003,NA,NA,NA,1687466780,1687520793,40.69,NA,NA,few clouds,02d,801,Clouds,205,NA,5.05
Beijing,0,2023-06-24,11.75,1687586400,39.73,18,1006,NA,NA,NA,1687553196,1687607202,40.7,NA,NA,clear sky,01d,800,Clear,210,NA,6.83
Beijing,99,2023-06-25,18.69,1687672800,38.68,35,1006,NA,NA,NA,1687639613,1687693609,36.64,NA,NA,overcast clouds,04d,804,Clouds,142,NA,4.31
Beijing,13,2023-06-26,18.94,1687759200,35.28,42,1000,NA,NA,NA,1687726031,1687780014,33.62,NA,NA,few clouds,02d,801,Clouds,195,NA,3.21
Beijing,36,2023-06-27,18.78,1687845600,39.52,34,1000,NA,NA,NA,1687812451,1687866418,37.28,NA,NA,scattered clouds,03d,802,Clouds,210,NA,3.63
Beijing,99,2023-06-28,19.98,1687932000,23.74,82,1002,NA,NA,NA,1687898873,1687952819,23.22,NA,NA,overcast clouds,04d,804,Clouds,356,NA,2.83
Beijing,0,2023-06-29,16.36,1688018400,36.69,31,999,NA,NA,NA,1687985297,1688039219,36.17,NA,NA,clear sky,01d,800,Clear,85,NA,0.71
Beijing,19,2023-06-30,16.1,1688104800,40.82,25,998,NA,NA,NA,1688071722,1688125617,39.84,NA,NA,few clouds,02d,801,Clouds,210,NA,3.74
Shenzhen,100,2023-07-01,30.12,1688191200,37.3,99,1006,0.17,NA,NA,1688161349,1688209934,30.3,NA,NA,light rain,10d,500,Rain,159,NA,3.13
Shanghai,75,2023-07-01,27.67,1688191200,38.99,78,1004,NA,NA,NA,1688158392,1688209331,31.99,NA,10000,broken clouds,04d,803,Clouds,320,NA,3
Guangzhou,98,2023-07-01,25.82,1688191200,38.24,73,1005,5.52,NA,NA,1688161467,1688210198,31.24,NA,NA,heavy intensity rain,10d,502,Rain,143,NA,2.84
Beijing,96,2023-07-01,13.14,1688191200,40.01,20,1001,NA,NA,NA,1688158148,1688212012,40.44,NA,NA,overcast clouds,04d,804,Clouds,208,NA,6.4
Shenzhen,100,2023-07-02,26.94,1688277600,32.59,98,1006,0.51,NA,NA,1688247768,1688296336,27.28,NA,NA,light rain,10d,500,Rain,28,1.34,0.45
Shanghai,20,2023-07-02,30.35,1688277600,41.31,80,1003,NA,NA,NA,1688244815,1688295730,34.31,NA,10000,few clouds,02d,801,Clouds,220,NA,3
Guangzhou,100,2023-07-02,26.54,1688277600,37.6,79,1007,0.61,NA,NA,1688247886,1688296600,30.6,NA,NA,light rain,10d,500,Rain,178,NA,4.01
Beijing,93,2023-07-02,17.41,1688277600,40.98,28,1002,NA,NA,NA,1688244576,1688298406,39.28,NA,NA,overcast clouds,04d,804,Clouds,194,NA,3.63
Shenzhen,98,2023-07-03,30.62,1688364000,37.8,99,1009,0.31,NA,NA,1688334187,1688382738,30.8,NA,NA,light rain,10d,500,Rain,183,NA,5.67
Shanghai,0,2023-07-03,25.62,1688364000,40.65,63,1004,0.28,NA,NA,1688331239,1688382128,33.65,NA,10000,light rain,10d,500,Rain,0,9,3
Guangzhou,100,2023-07-03,25.88,1688364000,38.55,72,1007,0.57,NA,NA,1688334306,1688383002,31.55,NA,NA,light rain,10d,500,Rain,174,NA,5.7
Beijing,100,2023-07-03,21.6,1688364000,39.56,45,1001,NA,NA,NA,1688331006,1688384798,35.34,NA,NA,overcast clouds,04d,804,Clouds,166,NA,2.33
Shenzhen,99,2023-07-04,26.8,1688450400,39.26,73,1008,0.69,NA,NA,1688420608,1688469139,32.26,NA,NA,light rain,10d,500,Rain,225,5.81,1.79
Shanghai,0,2023-07-04,30.71,1688450400,42.37,77,999,NA,NA,NA,1688417664,1688468524,35.37,NA,10000,clear sky,01d,800,Clear,230,NA,6
Guangzhou,99,2023-07-04,26.04,1688450400,36.87,80,1008,0.52,NA,NA,1688420726,1688469402,29.87,NA,NA,light rain,10d,500,Rain,201,NA,3.7
Beijing,6,2023-07-04,20.65,1688450400,29.75,65,996,NA,NA,NA,1688417437,1688471188,27.83,NA,NA,clear sky,01d,800,Clear,20,NA,1.35
Shenzhen,23,2023-07-05,27.08,1688536800,39.8,72,1008,0.12,NA,NA,1688507028,1688555539,32.8,NA,NA,light rain,10d,500,Rain,215,NA,5.07
Shanghai,0,2023-07-05,24.98,1688536800,34.5,79,1000,0.51,NA,NA,1688504089,1688554918,28.99,NA,10000,light rain,10d,500,Rain,200,NA,3
Guangzhou,99,2023-07-05,26.82,1688536800,40.29,69,1007,1.14,NA,NA,1688507147,1688555802,33.29,NA,NA,moderate rain,10d,501,Rain,201,NA,4.02
Beijing,13,2023-07-05,14.62,1688536800,38.01,25,990,NA,NA,NA,1688503869,1688557576,38.07,NA,NA,few clouds,02d,801,Clouds,251,NA,4.22
Shenzhen,63,2023-07-06,27.02,1688623200,39.99,71,1009,NA,NA,NA,1688593450,1688641937,32.99,NA,NA,broken clouds,04d,803,Clouds,212,NA,5.75
Shanghai,0,2023-07-06,24.95,1688623200,42.05,56,1001,NA,NA,NA,1688590516,1688641312,35.05,NA,10000,clear sky,01d,800,Clear,230,11,5
Guangzhou,67,2023-07-06,25.48,1688623200,41.67,59,1008,NA,NA,NA,1688593569,1688642200,34.67,NA,NA,broken clouds,04d,803,Clouds,203,NA,5.74
Beijing,91,2023-07-06,17.88,1688623200,41.96,28,990,NA,NA,NA,1688590303,1688643962,39.83,NA,NA,overcast clouds,04d,804,Clouds,204,NA,4.31
Shenzhen,62,2023-07-07,26.97,1688709600,40.19,70,1009,NA,NA,NA,1688679871,1688728335,33.19,NA,NA,broken clouds,04d,803,Clouds,204,NA,5.31
Shanghai,0,2023-07-07,21.75,1688709600,38,49,999,NA,NA,NA,1688676944,1688727703,33.97,NA,10000,clear sky,01d,800,Clear,250,11,5
Guangzhou,90,2023-07-07,25.64,1688709600,41.54,60,1008,NA,NA,NA,1688679991,1688728597,34.54,NA,NA,overcast clouds,04d,804,Clouds,201,NA,5.77
Beijing,27,2023-07-07,16.78,1688709600,35.55,34,993,NA,NA,NA,1688676738,1688730346,34.98,NA,NA,scattered clouds,03d,802,Clouds,286,NA,3.09
Shenzhen,21,2023-07-08,26.5,1688796000,40.47,67,1010,0.1,NA,NA,1688766293,1688814732,33.47,NA,NA,light rain,10d,500,Rain,213,NA,5
Shanghai,20,2023-07-08,27.13,1688796000,36.93,85,1003,0.5,NA,NA,1688763372,1688814094,29.93,NA,8000,light intensity shower rain,09d,520,Rain,219,NA,4.02
Guangzhou,35,2023-07-08,26.86,1688796000,41.68,64,1009,NA,NA,NA,1688766413,1688814993,34.68,NA,NA,scattered clouds,03d,802,Clouds,210,NA,4.79
Beijing,22,2023-07-08,16.56,1688796000,36.39,32,996,NA,NA,NA,1688763175,1688816728,35.82,NA,NA,few clouds,02d,801,Clouds,307,NA,3.19
Shenzhen,44,2023-07-09,33.33,1688882400,40.51,99,1009,0.12,NA,NA,1688852716,1688901127,33.51,NA,NA,light rain,10d,500,Rain,211,NA,3.73
Shanghai,0,2023-07-09,24.74,1688882400,37.2,70,1004,0.2,NA,NA,1688849801,1688900482,30.85,NA,10000,light rain,10d,500,Rain,250,NA,3
Guangzhou,78,2023-07-09,25.84,1688882400,42.06,59,1008,0.13,NA,NA,1688852836,1688901388,35.06,NA,NA,light rain,10d,500,Rain,207,NA,3.58
Beijing,22,2023-07-09,16.65,1688882400,37.93,30,998,NA,NA,NA,1688849613,1688903109,37.11,NA,NA,few clouds,02d,801,Clouds,297,NA,2.22
Shenzhen,10,2023-07-10,33.68,1688968800,40.86,99,1008,NA,NA,NA,1688939139,1688987521,33.86,NA,NA,clear sky,01d,800,Clear,220,NA,3.83
Shanghai,20,2023-07-10,26.63,1688968800,32.01,97,1007,NA,NA,NA,1688936231,1688986870,27.15,NA,10000,thunderstorm with light rain,11d,200,Thunderstorm,210,NA,4
Guangzhou,68,2023-07-10,25.13,1688968800,42.24,56,1007,NA,NA,NA,1688939260,1688987782,35.24,NA,NA,broken clouds,04d,803,Clouds,209,NA,2.89
Beijing,19,2023-07-10,18.64,1688968800,41.29,31,997,NA,NA,NA,1688936051,1688989487,38.82,NA,NA,few clouds,02d,801,Clouds,195,NA,1.12
Shenzhen,22,2023-07-11,33.05,1689055200,40.23,99,1008,NA,NA,NA,1689025562,1689073914,33.23,NA,NA,few clouds,02d,801,Clouds,204,NA,4.27
Shanghai,0,2023-07-11,34.51,1689055200,43.22,91,1003,NA,NA,NA,1689022662,1689073256,36.22,NA,10000,clear sky,01d,800,Clear,200,NA,4
Guangzhou,21,2023-07-11,24.76,1689055200,41.84,56,1007,NA,NA,NA,1689025683,1689074175,34.84,NA,NA,few clouds,02d,801,Clouds,194,NA,4.01
Beijing,3,2023-07-11,22.1,1689055200,40.79,45,1001,NA,NA,NA,1689022492,1689075863,35.9,NA,NA,clear sky,01d,800,Clear,152,NA,1.92
Shenzhen,27,2023-07-12,33.3,1689141600,40.48,99,1008,NA,NA,NA,1689111986,1689160306,33.48,NA,NA,scattered clouds,03d,802,Clouds,190,NA,3.66
Shanghai,40,2023-07-12,34.46,1689141600,43.37,90,1002,NA,NA,NA,1689109093,1689159640,36.37,NA,10000,scattered clouds,03d,802,Clouds,240,NA,4
Guangzhou,23,2023-07-12,26.25,1689141600,41.9,61,1007,NA,NA,NA,1689112108,1689160567,34.9,NA,NA,few clouds,02d,801,Clouds,179,NA,3.64
Beijing,100,2023-07-12,23.14,1689141600,25.1,94,1004,1.7,NA,NA,1689108933,1689162238,24.17,NA,NA,moderate rain,10d,501,Rain,43,NA,2.07
Shenzhen,69,2023-07-13,25.18,1689228000,41.35,59,1005,NA,NA,NA,1689198410,1689246697,34.35,NA,NA,broken clouds,04d,803,Clouds,220,4.02,1.34
Shanghai,0,2023-07-13,34.56,1689228000,43.27,91,1001,NA,NA,NA,1689195525,1689246023,36.27,NA,10000,clear sky,01d,800,Clear,240,NA,5
Guangzhou,84,2023-07-13,24.43,1689228000,42.48,53,1005,NA,NA,NA,1689198532,1689246957,35.48,NA,NA,broken clouds,04d,803,Clouds,152,NA,2.76
Beijing,100,2023-07-13,22.79,1689228000,24.87,93,1000,NA,NA,NA,1689195375,1689248611,23.99,NA,NA,overcast clouds,04d,804,Clouds,9,NA,0.87
Shenzhen,44,2023-07-14,25.88,1689314400,41.8,60,1002,NA,NA,NA,1689284834,1689333087,34.8,NA,NA,scattered clouds,03d,802,Clouds,319,4.02,1.34
Shanghai,0,2023-07-14,34.61,1689314400,43.32,91,1000,NA,NA,NA,1689281957,1689332405,36.32,NA,10000,clear sky,01d,800,Clear,240,NA,4
Guangzhou,80,2023-07-14,24.98,1689314400,43.08,53,1003,NA,NA,NA,1689284957,1689333346,36.08,NA,NA,broken clouds,04d,803,Clouds,290,NA,0.85
Beijing,15,2023-07-14,17.36,1689314400,35.44,36,994,NA,NA,NA,1689281818,1689334981,34.61,NA,NA,few clouds,02d,801,Clouds,311,NA,5.51
Shenzhen,73,2023-07-15,29.84,1689400800,43.19,70,997,1.27,NA,NA,1689371259,1689419476,36.19,NA,NA,moderate rain,10d,501,Rain,297,1.34,0.89
Shanghai,0,2023-07-15,33.27,1689400800,42.16,90,1000,0.17,NA,NA,1689368391,1689418785,35.16,NA,10000,light rain,10d,500,Rain,210,NA,3
Guangzhou,81,2023-07-15,26.47,1689400800,44.36,54,1000,NA,NA,NA,1689371382,1689419735,37.36,NA,NA,broken clouds,04d,803,Clouds,343,NA,1.94
Beijing,38,2023-07-15,14.91,1689400800,31.39,36,1002,NA,NA,NA,1689368263,1689421350,31.82,NA,NA,scattered clouds,03d,802,Clouds,360,NA,5.6
Shenzhen,90,2023-07-16,26.67,1689487200,36.87,83,995,0.76,NA,NA,1689457684,1689505864,29.87,NA,NA,light rain,10d,500,Rain,144,3.13,0.89
Shanghai,40,2023-07-16,27.9,1689487200,37.31,87,1003,0.65,NA,NA,1689454824,1689505164,30.31,NA,10000,light rain,10d,500,Rain,145,NA,4.92
Guangzhou,61,2023-07-16,25.82,1689487200,41.74,60,997,NA,NA,NA,1689457807,1689506122,34.74,NA,NA,broken clouds,04d,803,Clouds,29,NA,4.79
Beijing,0,2023-07-16,15.83,1689487200,35.08,32,1006,NA,NA,NA,1689454708,1689507717,34.98,NA,NA,clear sky,01d,800,Clear,36,NA,1
Shenzhen,100,2023-07-17,25.17,1689573600,33.9,82,995,7.11,NA,NA,1689544109,1689592250,28.55,NA,NA,heavy intensity rain,10d,502,Rain,119,4.47,1.79
Shanghai,75,2023-07-17,25.98,1689573600,37.7,76,1006,2.09,NA,NA,1689541259,1689591541,30.7,NA,10000,moderate rain,10d,501,Rain,120,NA,5
Guangzhou,100,2023-07-17,25.35,1689573600,31.98,88,998,1.33,NA,NA,1689544233,1689592508,27.52,NA,NA,moderate rain,10d,501,Rain,75,NA,7.81
Beijing,16,2023-07-17,18.33,1689573600,37.31,36,1009,NA,NA,NA,1689541155,1689594083,35.71,NA,NA,few clouds,02d,801,Clouds,187,NA,3.54
Shenzhen,100,2023-07-18,24.62,1689660000,35.76,73,1003,1.75,NA,NA,1689630534,1689678635,29.99,NA,NA,moderate rain,10d,501,Rain,198,3.58,1.34
Shanghai,75,2023-07-18,22.64,1689660000,37.54,55,1008,NA,NA,NA,1689627694,1689677917,32.88,NA,10000,broken clouds,04d,803,Clouds,330,NA,4
Guangzhou,100,2023-07-18,26.43,1689660000,36.01,86,1004,0.83,NA,NA,1689630659,1689678892,29.01,NA,NA,light rain,10d,500,Rain,134,NA,4.57
Beijing,1,2023-07-18,17.75,1689660000,37.39,34,1009,NA,NA,NA,1689627602,1689680446,36.09,NA,NA,clear sky,01d,800,Clear,199,NA,4.15
Shenzhen,100,2023-07-19,25.62,1689746400,36.76,78,1006,0.15,NA,NA,1689716959,1689765020,29.88,NA,NA,light rain,10d,500,Rain,237,2.24,0.45
Shanghai,75,2023-07-19,23.88,1689746400,34.92,70,1008,NA,NA,NA,1689714129,1689764291,29.95,NA,10000,broken clouds,04d,803,Clouds,100,NA,3
Guangzhou,100,2023-07-19,26.22,1689746400,37.49,78,1007,1.23,NA,NA,1689717085,1689765276,30.49,NA,NA,moderate rain,10d,501,Rain,120,NA,4.19
Beijing,0,2023-07-19,17.68,1689746400,39.26,31,1006,NA,NA,NA,1689714050,1689766808,37.7,NA,NA,clear sky,01d,800,Clear,204,NA,4.06
Shenzhen,99,2023-07-20,25.63,1689832800,39.56,67,1008,NA,NA,NA,1689803385,1689851403,32.56,NA,NA,overcast clouds,04d,804,Clouds,161,NA,2.86
Shanghai,20,2023-07-20,21.73,1689832800,25.72,82,1006,6.35,NA,NA,1689800565,1689850664,25.02,NA,10000,light intensity shower rain,09d,520,Rain,110,NA,3.13
Guangzhou,98,2023-07-20,26.51,1689832800,38.96,73,1008,1.44,NA,NA,1689803511,1689851658,31.96,NA,NA,moderate rain,10d,501,Rain,184,NA,1.87
Beijing,29,2023-07-20,19.8,1689832800,39.84,37,1005,NA,NA,NA,1689800499,1689853167,36.89,NA,NA,scattered clouds,03d,802,Clouds,186,NA,4.44
Shenzhen,94,2023-07-21,26.57,1689919200,40.02,69,1008,0.1,NA,NA,1689889811,1689937785,33.02,NA,NA,light rain,10d,500,Rain,273,1.34,0.89
Shanghai,75,2023-07-21,29.69,1689919200,40.18,82,1006,0.25,NA,NA,1689887001,1689937035,33.18,NA,10000,light rain,10d,500,Rain,200,NA,3
Guangzhou,84,2023-07-21,25.21,1689919200,41.39,59,1009,NA,NA,NA,1689889938,1689938040,34.39,NA,NA,broken clouds,04d,803,Clouds,230,NA,1.78
Beijing,89,2023-07-21,22,1689919200,25.43,85,1007,0.62,NA,NA,1689886948,1689939525,24.69,NA,NA,light rain,10d,500,Rain,105,NA,5.86
Shenzhen,92,2023-07-22,25.15,1690005600,39.87,64,1009,NA,NA,NA,1689976237,1690024166,32.87,NA,NA,overcast clouds,04d,804,Clouds,283,1.34,0.89
Shanghai,100,2023-07-22,28.49,1690005600,37.71,88,1006,1.51,NA,NA,1689973437,1690023406,30.71,NA,NA,moderate rain,10d,501,Rain,61,NA,0.45
Guangzhou,89,2023-07-22,28.12,1690005600,40.88,72,1010,0.15,NA,NA,1689976364,1690024420,33.88,NA,NA,light rain,10d,500,Rain,169,NA,1.39
Beijing,73,2023-07-22,20.7,1690005600,30.16,64,1005,NA,NA,NA,1689973399,1690025882,28.15,NA,NA,broken clouds,04d,803,Clouds,360,NA,3.11
Shenzhen,91,2023-07-23,26.18,1690092000,40.14,67,1009,0.24,NA,NA,1690062662,1690110545,33.14,NA,NA,light rain,10d,500,Rain,139,NA,1.93
Shanghai,40,2023-07-23,27.65,1690092000,37.26,86,1005,0.51,NA,NA,1690059874,1690109774,30.26,NA,10000,light rain,10d,500,Rain,220,NA,4
Guangzhou,93,2023-07-23,25.77,1690092000,41.38,61,1008,NA,NA,NA,1690062791,1690110799,34.38,NA,NA,overcast clouds,04d,804,Clouds,149,NA,0.58
Beijing,19,2023-07-23,21.81,1690092000,38.15,49,1003,NA,NA,NA,1690059850,1690112236,34.04,NA,NA,few clouds,02d,801,Clouds,148,NA,0.17
Shenzhen,63,2023-07-24,25.36,1690178400,40.37,63,1006,NA,NA,NA,1690149088,1690196924,33.37,NA,NA,broken clouds,04d,803,Clouds,196,3.58,2.24
Shanghai,40,2023-07-24,27.85,1690178400,38.08,83,1007,2.76,NA,NA,1690146312,1690196142,31.08,NA,10000,moderate rain,10d,501,Rain,180,NA,4
